time,id,runoff_mean,flag,area,country,geo_x,geo_y,geo_z,owneroforiginaldata,river_name,station_name,timezone
12/1/1982,4382200,20,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
12/1/1982,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
12/1/1982,4382700,154,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
1/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
1/1/1983,4382200,23,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
1/1/1983,4382300,1,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
1/1/1983,4382700,109,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
2/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
2/1/1983,4382200,26,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
2/1/1983,4382300,1,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
2/1/1983,4382700,40,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
3/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
3/1/1983,4382200,22,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
3/1/1983,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
3/1/1983,4382700,31,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
4/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
4/1/1983,4382200,23,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
4/1/1983,4382300,3,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
4/1/1983,4382700,48,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
5/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
5/1/1983,4382200,10,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
5/1/1983,4382300,4,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
5/1/1983,4382700,233,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
6/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
6/1/1983,4382200,17,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
6/1/1983,4382300,8,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
6/1/1983,4382700,122,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
7/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
7/1/1983,4382200,,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
7/1/1983,4382300,5,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
7/1/1983,4382700,70,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
8/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
8/1/1983,4382200,,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
8/1/1983,4382300,4,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
8/1/1983,4382700,80,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
9/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
9/1/1983,4382200,,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
9/1/1983,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
9/1/1983,4382700,56,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
10/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
10/1/1983,4382200,,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
10/1/1983,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
10/1/1983,4382700,48,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
11/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
11/1/1983,4382200,14,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
11/1/1983,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
11/1/1983,4382700,68,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
12/1/1983,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
12/1/1983,4382200,16,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
12/1/1983,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
12/1/1983,4382700,43,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
1/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
1/1/1984,4382200,20,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
1/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
1/1/1984,4382700,35,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
2/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
2/1/1984,4382200,,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
2/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
2/1/1984,4382700,132,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
3/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
3/1/1984,4382200,16,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
3/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
3/1/1984,4382700,38,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
4/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
4/1/1984,4382200,11,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
4/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
4/1/1984,4382700,36,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
5/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
5/1/1984,4382200,,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
5/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
5/1/1984,4382700,50,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
6/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
6/1/1984,4382200,1,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
6/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
6/1/1984,4382700,166,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
7/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
7/1/1984,4382200,11,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
7/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
7/1/1984,4382700,81,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
8/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
8/1/1984,4382200,16,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
8/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
8/1/1984,4382700,73,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
9/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
9/1/1984,4382200,,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
9/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
9/1/1984,4382700,76,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
10/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
10/1/1984,4382200,,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
10/1/1984,4382300,2,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
10/1/1984,4382700,160,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
11/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
11/1/1984,4382200,22,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
11/1/1984,4382300,1,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
11/1/1984,4382700,131,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
12/1/1984,4382100,,,6718,DO,-71.55,19.77,11,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL NORTE,PALO VERDE,4
12/1/1984,4382200,24,,1709,DO,-71.07,18.68,300,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YAQUE DEL SUR,EL PUENTE,4
12/1/1984,4382300,1,,116,DO,-71.2,18.02,422,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO NIZAITO,VILLA NIZAO,4
12/1/1984,4382700,65,,5115,DO,-69.82,19.15,8,Initial dataset collected in the framework of the First GARP Global Experiment (FGGE),RIO YUNA,ELLIMON,4
